2011-07-04,80,65,7,8,,2011-07-04,0,0,84,BOS,TOR,49,35,2,1.5,D,38072,-
2011-07-05,78,58,7,10,,2011-07-05,0,0,85,BOS,TOR,50,35,2,1.5,N,37745,+
2011-07-05,78,58,7,10,,2011-07-05,0,0,85,BOS,TOR,50,35,2,1.5,N,37745,+
2011-07-06,82,54,11,9,Rain-Thunderstorm,2011-07-06,0,0,86,BOS,TOR,51,35,2,0.5,N,37404,++
2011-07-06,82,54,11,9,Rain-Thunderstorm,2011-07-06,0,0,86,BOS,TOR,51,35,2,0.5,N,37404,++
2011-07-07,79,52,8,10,,2011-07-07,0,0,87,BOS,BAL,52,35,1,up 0.5,N,37981,+++
2011-07-07,79,52,8,10,,2011-07-07,0,0,87,BOS,BAL,52,35,1,up 0.5,N,37981,+++
2011-07-08,72,83,6,5,Rain,2011-07-08,0,0,88,BOS,BAL,53,35,1,up 1.0,N,37729,++++
2011-07-08,72,83,6,5,Rain,2011-07-08,0,0,88,BOS,BAL,53,35,1,up 1.0,N,37729,++++
2011-07-09,77,67,10,6,Rain,2011-07-09,1,0,89,BOS,BAL,54,35,1,up 1.0,N,38205,+++++
2011-07-09,77,67,10,6,Rain,2011-07-09,1,0,89,BOS,BAL,54,35,1,up 1.0,N,38205,+++++
2011-07-10,76,49,8,10,,2011-07-10,1,0,90,BOS,BAL,55,35,1,up 1.0,D,37688,++++++
2011-07-10,76,49,8,10,,2011-07-10,1,0,90,BOS,BAL,55,35,1,up 1.0,D,37688,++++++
2011-07-22,92,48,12,9,,2011-07-22,0,0,97,BOS,SEA,60,37,1,up 2.0,N,38048,++
2011-07-22,92,48,12,9,,2011-07-22,0,0,97,BOS,SEA,60,37,1,up 2.0,N,38048,++
2011-07-23,82,59,8,10,Rain-Thunderstorm,2011-07-23,1,0,98,BOS,SEA,61,37,1,up 3.0,N,38115,+++
2011-07-23,82,59,8,10,Rain-Thunderstorm,2011-07-23,1,0,98,BOS,SEA,61,37,1,up 3.0,N,38115,+++
2011-07-24,76,66,8,10,Rain,2011-07-24,1,0,99,BOS,SEA,62,37,1,up 3.0,D,37650,++++
2011-07-24,76,66,8,10,Rain,2011-07-24,1,0,99,BOS,SEA,62,37,1,up 3.0,D,37650,++++
2011-07-25,69,70,7,10,Rain,2011-07-25,0,0,100,BOS,KCR,62,38,1,up 2.0,N,37727,-
2011-07-25,69,70,7,10,Rain,2011-07-25,0,0,100,BOS,KCR,62,38,1,up 2.0,N,37727,-
2011-07-26,72,81,9,10,Rain,2011-07-26,0,0,101,BOS,KCR,63,38,1,up 2.0,N,37460,+
2011-07-26,72,81,9,10,Rain,2011-07-26,0,0,101,BOS,KCR,63,38,1,up 2.0,N,37460,+
2011-07-27,76,59,7,10,,2011-07-27,0,0,102,BOS,KCR,64,38,1,up 3.0,N,38329,++
2011-07-27,76,59,7,10,,2011-07-27,0,0,102,BOS,KCR,64,38,1,up 3.0,N,38329,++
2011-07-28,72,73,9,10,,2011-07-28,0,0,103,BOS,KCR,64,39,1,up 2.5,D,37822,-
2011-07-28,72,73,9,10,,2011-07-28,0,0,103,BOS,KCR,64,39,1,up 2.5,D,37822,-
2011-08-01,83,53,8,10,,2011-08-01,0,0,107,BOS,CLE,66,41,1,up 1.0,N,37943,-
2011-08-01,83,53,8,10,,2011-08-01,0,0,107,BOS,CLE,66,41,1,up 1.0,N,37943,-
2011-08-02,79,54,10,7,Rain-Thunderstorm,2011-08-02,0,0,108,BOS,CLE,67,41,1,up 1.0,N,38101,+
2011-08-02,79,54,10,7,Rain-Thunderstorm,2011-08-02,0,0,108,BOS,CLE,67,41,1,up 1.0,N,38101,+
2011-08-03,70,71,7,10,,2011-08-03,0,0,109,BOS,CLE,68,41,1,up 1.0,N,38172,++
2011-08-03,70,71,7,10,,2011-08-03,0,0,109,BOS,CLE,68,41,1,up 1.0,N,38172,++
2011-08-04,72,76,7,10,,2011-08-04,0,0,110,BOS,CLE,68,42,1,Tied,N,38477,-
2011-08-04,72,76,7,10,,2011-08-04,0,0,110,BOS,CLE,68,42,1,Tied,N,38477,-
2011-08-05,71,76,9,10,,2011-08-05,0,0,111,BOS,NYY,68,43,2,1.0,N,38006,--
2011-08-05,71,76,9,10,,2011-08-05,0,0,111,BOS,NYY,68,43,2,1.0,N,38006,--
2011-08-06,79,66,10,10,,2011-08-06,1,0,112,BOS,NYY,69,43,1,Tied,D,37416,+
2011-08-06,79,66,10,10,,2011-08-06,1,0,112,BOS,NYY,69,43,1,Tied,D,37416,+
2011-08-07,74,89,9,5,Rain,2011-08-07,1,0,113,BOS,NYY,70,43,1,up 1.0,N,38189,++
2011-08-07,74,89,9,5,Rain,2011-08-07,1,0,113,BOS,NYY,70,43,1,up 1.0,N,38189,++
2011-08-16,68,77,8,9,Rain,2011-08-16,0,0,120,BOS,TBR,74,46,2,0.5,D,38525,+
2011-08-16,68,77,8,9,Rain,2011-08-16,0,0,120,BOS,TBR,74,46,2,0.5,D,38525,+
2011-08-16,68,77,8,9,Rain,2011-08-16,0,0,121,BOS,TBR,74,47,2,0.5,N,38278,-
2011-08-16,68,77,8,9,Rain,2011-08-16,0,0,121,BOS,TBR,74,47,2,0.5,N,38278,-
2011-08-17,75,56,7,10,,2011-08-17,0,0,122,BOS,TBR,74,48,2,0.5,D,37747,--
2011-08-17,75,56,7,10,,2011-08-17,0,0,122,BOS,TBR,74,48,2,0.5,D,37747,--
2011-08-26,77,72,8,10,Rain,2011-08-26,0,0,131,BOS,OAK,80,51,1,up 1.0,N,38239,-
2011-08-26,77,72,8,10,Rain,2011-08-26,0,0,131,BOS,OAK,80,51,1,up 1.0,N,38239,-
2011-08-27,75,82,6,5,Fog-Rain,2011-08-27,1,0,132,BOS,OAK,81,51,1,up 2.0,D,37314,+
2011-08-27,75,82,6,5,Fog-Rain,2011-08-27,1,0,132,BOS,OAK,81,51,1,up 2.0,D,37314,+
2011-08-27,75,82,6,5,Fog-Rain,2011-08-27,1,0,133,BOS,OAK,82,51,1,up 2.0,N,37039,++
2011-08-27,75,82,6,5,Fog-Rain,2011-08-27,1,0,133,BOS,OAK,82,51,1,up 2.0,N,37039,++
2011-08-30,70,57,7,10,,2011-08-30,0,0,134,BOS,NYY,82,52,1,up 0.5,N,37773,-
2011-08-30,70,57,7,10,,2011-08-30,0,0,134,BOS,NYY,82,52,1,up 0.5,N,37773,-
2011-08-31,72,63,6,10,,2011-08-31,0,0,135,BOS,NYY,83,52,1,up 1.5,N,38021,+
2011-08-31,72,63,6,10,,2011-08-31,0,0,135,BOS,NYY,83,52,1,up 1.5,N,38021,+
2011-09-01,67,72,7,10,,2011-09-01,0,0,136,BOS,NYY,83,53,1,up 0.5,N,38074,-
2011-09-01,67,72,7,10,,2011-09-01,0,0,136,BOS,NYY,83,53,1,up 0.5,N,38074,-
2011-09-02,64,82,7,10,,2011-09-02,0,0,137,BOS,TEX,83,54,2,0.5,N,38083,--
2011-09-02,64,82,7,10,,2011-09-02,0,0,137,BOS,TEX,83,54,2,0.5,N,38083,--
2011-09-03,73,73,10,10,,2011-09-03,1,0,138,BOS,TEX,84,54,2,0.5,D,37806,+
2011-09-03,73,73,10,10,,2011-09-03,1,0,138,BOS,TEX,84,54,2,0.5,D,37806,+
2011-09-04,77,73,12,9,,2011-09-04,1,0,139,BOS,TEX,84,55,2,1.5,D,37744,-
2011-09-04,77,73,12,9,,2011-09-04,1,0,139,BOS,TEX,84,55,2,1.5,D,37744,-
2011-09-13,75,66,10,9,,2011-09-13,0,0,147,BOS,TOR,86,61,2,4.0,N,38020,+
2011-09-13,75,66,10,9,,2011-09-13,0,0,147,BOS,TOR,86,61,2,4.0,N,38020,+
2011-09-14,77,69,9,9,Rain-Thunderstorm,2011-09-14,0,0,148,BOS,TOR,86,62,2,4.0,D,37087,-
2011-09-14,77,69,9,9,Rain-Thunderstorm,2011-09-14,0,0,148,BOS,TOR,86,62,2,4.0,D,37087,-
2011-09-15,69,76,10,8,Rain,2011-09-15,0,0,149,BOS,TBR,86,63,2,4.5,N,38071,--
2011-09-15,69,76,10,8,Rain,2011-09-15,0,0,149,BOS,TBR,86,63,2,4.5,N,38071,--
2011-09-16,58,47,12,10,,2011-09-16,0,0,150,BOS,TBR,87,63,2,3.5,N,38019,+
2011-09-16,58,47,12,10,,2011-09-16,0,0,150,BOS,TBR,87,63,2,3.5,N,38019,+
2011-09-17,55,55,7,10,,2011-09-17,1,0,151,BOS,TBR,87,64,2,4.5,D,37682,-
2011-09-17,55,55,7,10,,2011-09-17,1,0,151,BOS,TBR,87,64,2,4.5,D,37682,-
2011-09-18,59,63,9,10,,2011-09-18,1,0,152,BOS,TBR,87,65,2,4.5,D,37613,--
2011-09-18,59,63,9,10,,2011-09-18,1,0,152,BOS,TBR,87,65,2,4.5,D,37613,--
2011-09-19,58,69,9,10,,2011-09-19,0,0,153,BOS,BAL,87,66,2,5.0,D,37885,---
2011-09-19,58,69,9,10,,2011-09-19,0,0,153,BOS,BAL,87,66,2,5.0,D,37885,---
2011-09-19,58,69,9,10,,2011-09-19,0,0,154,BOS,BAL,88,66,2,5.0,N,37261,+
2011-09-19,58,69,9,10,,2011-09-19,0,0,154,BOS,BAL,88,66,2,5.0,N,37261,+
2011-09-20,61,84,9,9,Rain,2011-09-20,0,0,155,BOS,BAL,88,67,2,6.0,N,37414,-
2011-09-20,61,84,9,9,Rain,2011-09-20,0,0,155,BOS,BAL,88,67,2,6.0,N,37414,-
2011-09-21,67,79,7,8,Fog,2011-09-21,0,0,156,BOS,BAL,88,68,2,7.5,N,38004,--
